name,years_experience,skills,education,graduation_year,graduation_percentage,tenth_percentage,twelfth_percentage,tenth_school,twelfth_school,tenth_passing_out_year,twelfth_passing_out_year,Criteria_Label
Kiran,14,"SQL, Data Visualization, Matplotlib, Predictive Modeling, Keras, Time Series Analysis, TensorFlow, Scikit-learn",B.E in Statistics at Delhi University,2012,74.4,91.83,85.34,nice School,feeling Higher Secondary School,2007,2011,1
Aarav,12,"Natural Language Processing (NLP), R, Time Series Analysis, Matplotlib, Statistical Analysis, Hadoop, Keras, Apache Spark",M.Sc in Statistics at IIT Bombay,2022,71.09,84.76,93.23,wife School,in Higher Secondary School,2017,2018,1
Arjun,14,"Statistical Analysis, Deep Learning, PyTorch, Big Data, SQL, Python, Scikit-learn, Apache Spark",M.Tech in Statistics at Jawaharlal Nehru University,2017,83.12,94.27,94.66,lose School,human Higher Secondary School,2012,2013,1
Rahul,13,"Pandas, Natural Language Processing (NLP), Keras, Deep Learning, Machine Learning, Matplotlib, R, Scikit-learn",M.Tech in Statistics at IIT Kanpur,2008,93.44,88.1,67.11,drop School,hold Higher Secondary School,2004,2007,0
Mira,1,"Predictive Modeling, Natural Language Processing (NLP), SQL, Data Mining, PyTorch, Machine Learning, Scikit-learn, Statistical Analysis",M.Sc in Statistics at IIT Roorkee,2018,71.51,63.77,92.13,factor School,better Higher Secondary School,2016,2016,0
Yash,14,"Power BI, Data Mining, Keras, Time Series Analysis, Scikit-learn, Tableau, Statistical Analysis, TensorFlow",M.Tech in Statistics at Delhi University,2005,91.79,74.78,63.12,opportunity School,community Higher Secondary School,2003,2003,0
Aisha,2,"Scikit-learn, Matplotlib, Big Data, Data Mining, Natural Language Processing (NLP), R, Machine Learning, Keras",B.E in Statistics at NIT Warangal,2003,74.05,81.12,88.96,require School,door Higher Secondary School,1999,2001,0
Arjun,10,"Power BI, Apache Spark, Data Visualization, Data Mining, Matplotlib, Scikit-learn, Python, TensorFlow",B.Sc in Statistics at Jawaharlal Nehru University,2005,88.17,80.24,71.95,machine School,mother Higher Secondary School,2001,2001,1
Aarav,4,"Scikit-learn, SciPy, Time Series Analysis, Big Data, Statistical Analysis, Hadoop, Data Visualization, NumPy",B.E in Statistics at IIT Bombay,2008,70.55,85.96,90.54,science School,environmental Higher Secondary School,2003,2006,0
Diya,3,"Data Mining, Deep Learning, Power BI, NumPy, Time Series Analysis, Pandas, Data Visualization, SciPy",B.Tech in Statistics at BITS Pilani,2000,84.41,94.82,73.81,choice School,region Higher Secondary School,1997,1996,0
Anaya,10,"R, Apache Spark, Python, NumPy, SQL, Big Data, Predictive Modeling, Tableau",M.Tech in Statistics at IIM Bangalore,2019,83.74,84.48,76.74,hour School,when Higher Secondary School,2016,2018,1
Anaya,13,"Hadoop, Statistical Analysis, Data Visualization, SciPy, Time Series Analysis, Tableau, Matplotlib, Predictive Modeling",M.Sc in Statistics at IISc Bangalore,2013,62.44,62.9,78.44,she School,entire Higher Secondary School,2009,2011,0
Aditi,6,"Keras, Natural Language Processing (NLP), Big Data, Apache Spark, Machine Learning, Deep Learning, TensorFlow, Data Mining",B.Sc in Statistics at BITS Pilani,2014,84.51,66.68,85.72,paper School,information Higher Secondary School,2010,2010,0
Aarav,4,"Power BI, Pandas, Python, PyTorch, SciPy, Data Mining, Apache Spark, Machine Learning",M.Sc in Statistics at IIT Bombay,2005,92.74,66.11,85.0,effort School,entire Higher Secondary School,2000,2004,0
Aryan,10,"TensorFlow, Data Mining, NumPy, Hadoop, PyTorch, Pandas, Deep Learning, Data Visualization",M.Sc in Statistics at Jawaharlal Nehru University,2010,87.33,64.02,89.49,within School,continue Higher Secondary School,2008,2009,0
Anaya,7,"Tableau, Deep Learning, Scikit-learn, NumPy, Apache Spark, Data Mining, Predictive Modeling, Matplotlib",M.E in Statistics at IIT Kharagpur,2007,62.17,90.11,78.59,line School,imagine Higher Secondary School,2002,2004,0
Varun,12,"Python, Apache Spark, TensorFlow, Time Series Analysis, Tableau, R, SQL, Big Data",M.Sc in Statistics at IIT Delhi,2010,79.92,61.37,65.31,all School,hear Higher Secondary School,2005,2006,0
Ishika,9,"SQL, TensorFlow, Data Mining, Apache Spark, Keras, R, Python, NumPy",B.Tech in Statistics at IIT Kanpur,2016,79.87,69.12,63.93,affect School,would Higher Secondary School,2011,2015,0
Anaya,1,"Statistical Analysis, Data Visualization, Keras, Pandas, Tableau, Big Data, R, PyTorch",B.E in Statistics at IIT Roorkee,2009,68.31,94.5,61.48,to School,stage Higher Secondary School,2004,2006,0
Aisha,13,"Natural Language Processing (NLP), Python, Predictive Modeling, Big Data, TensorFlow, PyTorch, Statistical Analysis, Time Series Analysis",B.Sc in Statistics at NIT Trichy,2019,80.54,73.49,76.39,project School,affect Higher Secondary School,2016,2015,1
Pranav,14,"Pandas, Tableau, Statistical Analysis, SciPy, R, Time Series Analysis, Machine Learning, Keras",M.Sc in Statistics at IIM Lucknow,2002,89.79,64.96,88.57,former School,travel Higher Secondary School,1998,2000,0
Aisha,6,"PyTorch, Scikit-learn, Statistical Analysis, Keras, NumPy, Hadoop, TensorFlow, Machine Learning",M.Tech in Statistics at IIT Kharagpur,2011,79.59,94.01,79.53,party School,office Higher Secondary School,2007,2009,1
Diya,3,"Apache Spark, Power BI, Tableau, SciPy, Pandas, Python, Hadoop, Deep Learning",B.Sc in Statistics at IIT Delhi,2001,87.54,65.12,85.21,thus School,evening Higher Secondary School,1998,1998,0
Neha,11,"Scikit-learn, Natural Language Processing (NLP), Hadoop, Big Data, R, Power BI, NumPy, Statistical Analysis",M.E in Statistics at IIM Lucknow,2020,89.98,76.92,77.82,on School,church Higher Secondary School,2018,2019,1
Rohan,6,"Data Visualization, Apache Spark, Deep Learning, TensorFlow, Machine Learning, Natural Language Processing (NLP), Time Series Analysis, Hadoop",B.E in Statistics at BITS Pilani,2018,65.23,82.99,75.9,event School,cup Higher Secondary School,2013,2016,0
Aditi,13,"TensorFlow, Apache Spark, NumPy, Scikit-learn, R, Matplotlib, Python, Predictive Modeling",M.E in Statistics at IIT Kanpur,2000,60.04,88.5,91.3,put School,another Higher Secondary School,1996,1996,0
Rohan,3,"Keras, Apache Spark, Machine Learning, PyTorch, Deep Learning, SciPy, Power BI, Natural Language Processing (NLP)",B.E in Statistics at IIM Lucknow,2015,93.28,62.72,66.77,against School,together Higher Secondary School,2012,2011,0
Rohan,14,"R, Predictive Modeling, Python, Natural Language Processing (NLP), Keras, Scikit-learn, Data Mining, NumPy",M.Tech in Statistics at IIT Bombay,2002,86.59,76.27,79.71,against School,better Higher Secondary School,2000,1999,1
Sanya,9,"Matplotlib, R, Data Visualization, Natural Language Processing (NLP), Machine Learning, Tableau, Power BI, Apache Spark",B.E in Statistics at IIM Ahmedabad,2020,82.21,83.96,74.81,turn School,foot Higher Secondary School,2017,2019,1
Yash,0,"R, Big Data, Apache Spark, Hadoop, NumPy, Data Visualization, Pandas, SQL",M.Tech in Statistics at Delhi University,2011,93.59,93.05,88.15,improve School,game Higher Secondary School,2009,2010,0
Mira,13,"Data Visualization, Apache Spark, Tableau, SciPy, Statistical Analysis, Python, Hadoop, Pandas",B.E in Statistics at BITS Pilani,2020,75.32,87.78,77.31,air School,catch Higher Secondary School,2015,2017,1
Rahul,14,"Big Data, Data Mining, Time Series Analysis, Apache Spark, Power BI, Hadoop, TensorFlow, NumPy",M.Tech in Statistics at Delhi University,2019,90.23,60.31,65.8,economic School,every Higher Secondary School,2015,2015,0
Yash,1,"Big Data, Scikit-learn, Keras, Machine Learning, Pandas, SQL, Apache Spark, Data Mining",B.E in Statistics at Jawaharlal Nehru University,2006,83.01,93.89,78.33,sit School,stage Higher Secondary School,2001,2003,0
Aisha,4,"Statistical Analysis, Apache Spark, Scikit-learn, Tableau, Big Data, Keras, Data Mining, NumPy",B.E in Statistics at NIT Warangal,2005,89.83,72.89,86.95,culture School,claim Higher Secondary School,2002,2002,0
Neha,2,"R, Data Visualization, Natural Language Processing (NLP), SQL, Data Mining, Predictive Modeling, Keras, Power BI",B.E in Statistics at Jawaharlal Nehru University,2001,61.38,88.45,93.58,section School,only Higher Secondary School,1999,1997,0
Diya,1,"Pandas, Statistical Analysis, Natural Language Processing (NLP), Matplotlib, SQL, Time Series Analysis, Data Visualization, Hadoop",M.Sc in Statistics at IISc Bangalore,2015,78.74,72.46,91.41,purpose School,represent Higher Secondary School,2013,2012,0
Ishita,13,"Big Data, Tableau, Time Series Analysis, Deep Learning, NumPy, Apache Spark, Machine Learning, SciPy",B.E in Statistics at Anna University,2014,67.29,80.89,71.46,also School,certainly Higher Secondary School,2012,2013,0
Aditi,8,"R, NumPy, Apache Spark, SQL, Natural Language Processing (NLP), Predictive Modeling, Matplotlib, Statistical Analysis",B.E in Statistics at IIT Roorkee,2021,90.52,71.17,60.75,after School,over Higher Secondary School,2018,2020,0
Ishita,3,"Pandas, Tableau, Keras, TensorFlow, Machine Learning, PyTorch, R, Data Visualization",B.Tech in Statistics at BITS Pilani,2001,93.89,78.06,75.05,commercial School,board Higher Secondary School,1999,1997,0
Pranav,7,"Scikit-learn, Machine Learning, NumPy, Big Data, Pandas, Data Mining, Tableau, Predictive Modeling",M.E in Statistics at IIFT Delhi,2010,94.95,61.91,86.05,take School,consumer Higher Secondary School,2008,2007,0
Mira,8,"Power BI, Big Data, SciPy, PyTorch, Python, Natural Language Processing (NLP), Hadoop, Matplotlib",B.Tech in Statistics at IIT Roorkee,2014,72.05,76.45,89.28,green School,push Higher Secondary School,2012,2011,1
Pranav,6,"Keras, Apache Spark, Data Mining, NumPy, Python, Machine Learning, R, SQL",M.Sc in Statistics at IIT Kharagpur,2002,63.98,93.43,83.01,goal School,mean Higher Secondary School,2000,2001,0
Aditi,7,"Time Series Analysis, Statistical Analysis, Deep Learning, R, TensorFlow, Tableau, PyTorch, Power BI",B.Tech in Statistics at NIT Trichy,2008,87.91,70.18,78.17,different School,owner Higher Secondary School,2004,2006,1
Kiran,0,"Data Mining, Keras, SQL, Natural Language Processing (NLP), SciPy, Apache Spark, Python, Machine Learning",B.Sc in Statistics at NIT Trichy,2015,72.54,68.8,83.81,dinner School,else Higher Secondary School,2012,2013,0
Rohan,4,"Hadoop, Machine Learning, Predictive Modeling, Keras, NumPy, Statistical Analysis, Deep Learning, R",B.Sc in Statistics at IIM Calcutta,2003,65.27,78.52,83.78,open School,my Higher Secondary School,1999,1999,0
Sanya,0,"Data Mining, Keras, SciPy, Apache Spark, Time Series Analysis, TensorFlow, Matplotlib, Pandas",B.Sc in Statistics at IIT Kanpur,2018,72.23,71.54,64.9,piece School,decade Higher Secondary School,2014,2016,0
Pranav,8,"Time Series Analysis, Machine Learning, PyTorch, Natural Language Processing (NLP), SciPy, R, Data Visualization, Python",M.Tech in Statistics at IISc Bangalore,2005,90.97,65.04,68.03,bed School,police Higher Secondary School,2002,2003,0
Kiran,11,"Apache Spark, R, SQL, TensorFlow, Tableau, Deep Learning, Pandas, Scikit-learn",M.Sc in Statistics at BITS Pilani,2019,62.88,81.35,75.18,kid School,lawyer Higher Secondary School,2015,2016,0
Ravi,13,"R, PyTorch, Power BI, Statistical Analysis, Apache Spark, Python, Data Mining, Pandas",B.Sc in Statistics at IIM Calcutta,2011,84.32,69.46,81.92,pass School,cup Higher Secondary School,2007,2008,0
Ishita,1,"Matplotlib, TensorFlow, SciPy, Scikit-learn, NumPy, Hadoop, R, PyTorch",M.Tech in Statistics at Delhi University,2015,91.12,91.16,60.29,organization School,Democrat Higher Secondary School,2012,2012,0
Yash,1,"Natural Language Processing (NLP), Scikit-learn, Apache Spark, Machine Learning, Big Data, Deep Learning, Hadoop, Tableau",B.E in Statistics at Jawaharlal Nehru University,2004,78.75,86.99,79.77,use School,discover Higher Secondary School,1999,2002,0
Aryan,9,"PyTorch, Matplotlib, Keras, Time Series Analysis, Power BI, Data Visualization, Hadoop, Tableau",M.Tech in Statistics at IIFT Delhi,2009,83.89,73.67,84.03,home School,low Higher Secondary School,2004,2005,1
Ravi,2,"SQL, NumPy, TensorFlow, Python, SciPy, Statistical Analysis, Apache Spark, Pandas",B.E in Statistics at IIM Lucknow,2003,88.64,81.33,92.8,skill School,skin Higher Secondary School,2001,2002,0
Aisha,15,"Python, Power BI, R, Machine Learning, Deep Learning, SQL, SciPy, NumPy",M.Tech in Statistics at Jawaharlal Nehru University,2022,92.03,93.69,67.79,respond School,national Higher Secondary School,2020,2021,0
Diya,0,"Matplotlib, Time Series Analysis, Machine Learning, Pandas, Tableau, Scikit-learn, Data Mining, Natural Language Processing (NLP)",M.Sc in Statistics at Jawaharlal Nehru University,2014,64.58,60.59,80.33,let School,today Higher Secondary School,2010,2011,0
Anaya,14,"Tableau, Machine Learning, R, Apache Spark, Big Data, SciPy, Time Series Analysis, Data Visualization",M.E in Statistics at IIT Bombay,2004,91.06,93.86,78.9,people School,manager Higher Secondary School,2000,2000,1
Aryan,11,"Predictive Modeling, Scikit-learn, Power BI, Matplotlib, PyTorch, SciPy, Apache Spark, Data Mining",B.E in Statistics at IIM Bangalore,2019,63.06,92.65,69.13,seem School,way Higher Secondary School,2016,2017,0
Aisha,4,"Hadoop, Pandas, Big Data, SciPy, Predictive Modeling, Data Mining, R, Matplotlib",M.Sc in Statistics at NIT Trichy,2013,91.72,93.6,94.23,good School,three Higher Secondary School,2011,2010,0
Mira,6,"Statistical Analysis, Predictive Modeling, Pandas, NumPy, SciPy, Power BI, Scikit-learn, Matplotlib",B.E in Statistics at IIT Bombay,2006,60.83,70.42,88.22,know School,simple Higher Secondary School,2003,2003,0
Aditi,10,"Data Visualization, TensorFlow, Deep Learning, Predictive Modeling, Natural Language Processing (NLP), Keras, R, Python",B.Tech in Statistics at IIT Madras,2020,60.04,70.42,91.61,employee School,include Higher Secondary School,2018,2017,0
Aryan,11,"Natural Language Processing (NLP), R, NumPy, Data Visualization, TensorFlow, Deep Learning, Data Mining, Predictive Modeling",B.Sc in Statistics at IIT Kharagpur,2019,78.09,60.05,87.65,table School,commercial Higher Secondary School,2014,2018,0
Rahul,6,"PyTorch, Keras, Natural Language Processing (NLP), Pandas, Power BI, Machine Learning, Python, Big Data",B.Sc in Statistics at IISc Bangalore,2019,94.87,72.17,79.97,food School,buy Higher Secondary School,2015,2018,1
Mira,6,"Matplotlib, Natural Language Processing (NLP), Pandas, TensorFlow, Keras, NumPy, Statistical Analysis, Data Mining",B.Sc in Statistics at IIT Madras,2018,60.97,78.53,79.33,without School,treatment Higher Secondary School,2014,2017,0
Anaya,10,"Deep Learning, Scikit-learn, SciPy, Time Series Analysis, Data Visualization, Matplotlib, Python, SQL",M.Sc in Statistics at IIM Calcutta,2013,86.64,71.9,61.82,friend School,agree Higher Secondary School,2008,2012,0
Sanya,8,"Data Visualization, TensorFlow, Power BI, Machine Learning, Tableau, Natural Language Processing (NLP), Hadoop, NumPy",B.Sc in Statistics at NIT Warangal,2020,68.72,60.16,87.15,present School,positive Higher Secondary School,2017,2019,0
Vikram,14,"Predictive Modeling, Pandas, R, Time Series Analysis, Scikit-learn, Keras, Python, NumPy",M.E in Statistics at IIM Bangalore,2009,73.67,80.59,89.23,talk School,program Higher Secondary School,2006,2007,1
Sanya,10,"Time Series Analysis, Python, Data Visualization, SQL, Hadoop, Statistical Analysis, SciPy, Pandas",B.Tech in Statistics at IISc Bangalore,2000,70.93,85.66,67.86,various School,upon Higher Secondary School,1997,1997,0
Aditi,8,"Data Mining, Hadoop, Data Visualization, Predictive Modeling, SQL, Tableau, Keras, Pandas",B.E in Statistics at IIT Delhi,2006,92.12,90.29,85.08,discuss School,everything Higher Secondary School,2001,2003,1
Rahul,8,"Pandas, Deep Learning, TensorFlow, Data Visualization, Matplotlib, Predictive Modeling, Time Series Analysis, NumPy",M.Tech in Statistics at IISc Bangalore,2020,61.04,83.96,74.39,instead School,tree Higher Secondary School,2015,2016,0
Ishita,3,"SciPy, TensorFlow, Data Mining, Python, Matplotlib, SQL, Big Data, Hadoop",B.E in Statistics at IISc Bangalore,2013,61.45,78.64,83.4,wife School,eye Higher Secondary School,2011,2009,0
Aditi,0,"Apache Spark, Tableau, Time Series Analysis, Scikit-learn, SciPy, PyTorch, Keras, Data Visualization",M.Tech in Statistics at IIT Kanpur,2008,83.58,73.71,61.37,they School,simply Higher Secondary School,2005,2006,0
Kiran,15,"Power BI, R, Pandas, Time Series Analysis, Matplotlib, NumPy, Data Visualization, Hadoop",B.Sc in Statistics at NIT Trichy,2015,91.15,64.47,84.13,call School,education Higher Secondary School,2013,2013,0
Rohan,3,"R, TensorFlow, Apache Spark, Scikit-learn, Statistical Analysis, Natural Language Processing (NLP), Power BI, Tableau",B.Tech in Statistics at IIT Kanpur,2004,81.45,89.92,61.19,might School,loss Higher Secondary School,2000,2002,0
Ishita,1,"TensorFlow, Deep Learning, Apache Spark, Hadoop, Python, Power BI, R, Pandas",M.E in Statistics at Jawaharlal Nehru University,2014,61.49,69.09,60.47,each School,board Higher Secondary School,2011,2013,0
Vikram,1,"Predictive Modeling, Machine Learning, Time Series Analysis, PyTorch, Statistical Analysis, Deep Learning, SQL, Keras",M.Tech in Statistics at NIT Trichy,2008,83.19,87.65,91.5,raise School,would Higher Secondary School,2005,2005,0
Ravi,11,"Scikit-learn, Python, Time Series Analysis, TensorFlow, Data Mining, Data Visualization, Big Data, Deep Learning",M.Tech in Statistics at IIT Kharagpur,2015,87.54,65.02,61.94,that School,test Higher Secondary School,2012,2013,0
Anaya,8,"Time Series Analysis, Data Visualization, Tableau, SciPy, Python, Keras, Apache Spark, Big Data",B.Sc in Statistics at NIT Trichy,2003,69.61,76.41,90.67,resource School,early Higher Secondary School,2001,2000,0
Varun,1,"Data Visualization, Big Data, R, Deep Learning, Pandas, Matplotlib, PyTorch, Machine Learning",M.Tech in Statistics at IIM Calcutta,2006,82.77,60.54,67.15,seem School,business Higher Secondary School,2003,2004,0
